,label,text_final
7783,3,nữ việt nam ra quân suôn sẻ ở sea games
7784,3,roma thua trong trận thứ <num> với mourinho
7785,3,tuyển nữ việt nam thua trận đầu ở nhật bản
7786,3,vinicius mong ancelotti dẫn dắt cả real và brazil
7787,3,xavi barca phải vô địch la liga trước rồi mới bàn về messi
7788,3,fan cuồng đợi <num> tiếng ngoài nhà messi
7789,3,thái lan thiếu hai cầu thủ trong ba trận đầu sea games <num>
7790,3,võ sĩ brazil ngơ ngác khi bị xử thua võ sĩ việt nam <num>
7791,3,hagl thua trận đầu ở vleague <num>
7792,3,hlv troussier thủ môn quan văn chuẩn cứu mạng tôi
7793,3,nữ việt nam vô địch bóng chuyền clb châu á sau khi bị dẫn <num>
7794,3,alves sắp dự giải vô địch các nhà tù tây ban nha
7795,3,việt nam hạ singapore lên đỉnh bảng sea games
7796,3,de gea bị chấm điểm thấp nhất trận thua sevilla
7797,3,real  chelsea khi lampard chọn cửa dưới
7798,3,hiệp hội golf việt nam trẻ hoá lãnh đạo
7799,3,kazu miura lại lập kỷ lục
7800,3,rune đấu rublev ở chung kết monte carlo masters
7801,3,u22 việt nam tập buổi đầu cho sea games <num>
7802,3,klopp liverpool không liên quan đến cuộc đua top <num>
7803,3,dortmund lỡ cơ hội bỏ xa bayern
7804,3,cđv chất vấn lãnh đạo bayern
7805,3,có bao nhiêu mùa arsenal dẫn đầu nhưng không vô địch
7806,3,bia huda đồng hành cùng runner dự vnexpress marathon huế
7807,3,guardiola man city không cần thủ lĩnh như churchill để ăn ba
7808,3,giới hạn thời gian bốn cự ly vnexpress marathon huế <num>
7809,3,nguyễn văn quyết bị cấm thi đấu <num> trận
7810,3,klopp thích trận thắng leeds hơn màn vùi dập man utd
7811,3,liverpool chỉ còn cách top <num> sáu điểm
7812,3,nhiều runner tiềm năng đi lên từ vnexpress marathon
7813,3,man city đòi lại đỉnh bảng từ arsenal <num>
7814,3,guardiola chưa nghĩ đến đại chiến real
7815,3,kipchoge đạt kết quả tệ nhất sự nghiệp ở boston marathon
7816,3,hlv ancelotti trách real không thắng đậm chelsea
7817,3,golfer gốc việt vô địch major chevron championship <num>
7818,3,những gia đình vượt hàng trăm km đến huế dự kun marathon
7819,3,<num> vđv đạt sub3 tại vnexpress marathon huế
7820,3,trịnh đức tâm thắng chặng đua xuyên việt
7821,3,đình chỉ trọng tài đánh chỏ hậu vệ liverpool
7822,3,djokovic bị nghi chấn thương khuỷu tay
7823,3,haaland được phỏng theo tranh kinh điển
7824,3,lampard tin chelsea có thể thắng ngược real
7825,3,alves yêu cầu vợ dọn khỏi nhà
7826,3,trợ lý của mourinho bị đuổi vì tấn công đối thủ
7827,3,hlv ten hag man utd quá thiếu may mắn
7828,3,lê tú chinh dự sea games <num>
7829,3,u22 việt nam thua trận giao hữu cuối trước sea games
7830,3,vì sao kipchoge thất bại ở boston marathon
7831,3,hlv milan cảnh giác dù thắng napoli
7832,3,hlv tuyển thái lan sắp trở lại vleague
7833,3,runner nước ngoài khen ngợi đường chạy vm huế
7834,3,arteta arsenal đã trở lại phong độ cao nhất
7835,3,alcaraz đấu zverev ở vòng bốn madrid mở rộng
7836,3,tiger woods lại nghỉ thi đấu dài hạn
7837,3,thanh hóa lên đầu bảng vleague <num>
7838,3,klopp liverpool không phải trẻ con đòi mua xe ferrari
7839,3,nguyễn văn lai tiếc vì hụt sub230 tại vnexpress marathon huế
7840,3,clb công an hà nội cắt mạch không thắng ở vleague
7841,3,ten hag sevilla khát khao hơn man utd
7842,3,tuchel nguy cơ mất việc nếu không vô địch bundesliga
7843,3,ronaldo soán ngôi vua kiếm tiền của messi
7844,3,hlv nào từng giúp man utd vô địch europa league
7845,3,cầu thủ nào từng đoạt ba quả bóng vàng với milan
7846,3,man utd mất martinez đến hết mùa
7847,3,những điều cần biết về vnexpress marathon huế <num>
7848,3,de bruyne và haaland nhấn chìm arsenal
7849,3,valverde lần đầu lên tiếng sau vụ đấm baena
7850,3,huỳnh như rủ đồng đội ăn mừng kiểu ronaldo
7851,3,kỳ vọng thành tích của golf việt nam tại sea games <num>
7852,3,huế mát mẻ ngày chạy vnexpress marathon
7853,3,fitzpatrick mơ vô địch pga tour trên sân đấu yêu thích
7854,3,alcaraz vào bán kết madrid mở rộng
7855,3,dani alves bị cảnh cáo vì gây ồn trong tù
7856,3,trọng tài đánh chỏ hậu vệ liverpool thoát án phạt
7857,3,tottenham thua <num> ở ngoại hạng anh
7858,3,malaysia thất vọng vì campuchia miễn phí bản quyền sea games
7859,3,áo cam giải xe đạp xuyên việt lại đổi chủ
7860,3,thủ môn bayern bị chê thiếu vài centimet
7861,3,lukaku lautaro giúp inter thắng đậm
7862,3,tddc việt nam hối hả trước sea games <num>
7863,3,tuchel bayern gặp khó nhưng còn hy vọng
7864,3,cây cọ cô đơn trên chiến địa masters
7865,3,bayern tái chiếm đỉnh bảng bundesliga
7866,3,guardiola bao nhiêu lần vào bán kết champions league
7867,3,ronaldo kẹp cổ quật ngã đối thủ
7868,3,nhóm fpt telecom dẫn đầu giải chạy ảo trên vrace
7869,3,mouratoglou djokovic thua không đáng lo
7870,3,hlv troussier loại <num> cầu thủ u22 việt nam
7871,3,guardiola man city còn cách cú ăn ba rất xa
7872,3,man utd  sevilla chờ nguồn cảm hứng casemiro eriksen
7873,3,có bao nhiêu đội vô địch ngoại hạng anh từ năm <num>
7874,3,hlv u22 thái lan lo đối phương phòng ngự tử thủ
7875,3,messi đàm phán đến saudi league <num>
7876,3,mourinho chế giễu phóng viên hà lan
7877,3,văn quyết cán mốc <num> bàn ở vleague
7878,3,arsenal có thể thay đổi thế nào trước man city
7879,3,đội nào đoạt nhiều cup fa nhất lịch sử
7880,3,nguyễn văn quyết nhận thẻ đỏ vì xô xát trọng tài
7881,3,cuarơ nga lần thứ sáu thắng chặng ở giải xuyên việt
7882,3,màn tránh ong ở sự kiện pga tour
7883,3,medvedev tsitsipas dừng bước ở tứ kết monte carlo masters
7884,3,man city  arsenal trận chung kết của ngoại hạng anh
7885,3,thái lan nguy cơ mất chủ công ở sea games
7886,3,người dân huế háo hức mỗi mùa vnexpress marathon
7887,3,medvedev phản pháo chỉ trích của zverev
7888,3,campuchia chi <num> triệu usd tổ chức sea games para games
7889,3,halep mòn mỏi chờ xử án doping
7890,3,<num> bài học từ nhà vô địch london marathon
7891,3,ferdinand man city có thể thắng mọi trận
7892,3,hà nội hạ hải phòng trở lại đỉnh bảng vleague <num>
7893,3,haaland bị chấm điểm thấp nhất man city
7894,3,malaysia thắng lào trong trận đấu có ba bàn phản lưới
7895,3,man city vượt trội arsenal trước chung kết ở ngoại hạng anh
7896,3,indonesia nghi ngờ âm mưu chia rẽ trước sea games <num>
7897,3,ter stegen phá kỷ lục của thủ môn bravo
7898,3,tuyển nữ việt nam thắng đậm sinh viên nhật bản
7899,3,napoli hạ juventus ở phút bù thứ <num>
7900,3,barca chỉ còn cách ngôi vương la liga một trận thắng
7901,3,arteta không thỏa mãn với suất dự champions league
7902,3,lampard tự hào về chelsea dù thua real
7903,3,bernardo silva man city sẽ vượt qua real
7904,3,bình dương  cahn tìm lại chiến thắng
7905,3,medvedev thắng trận thứ <num>
7906,3,rangnick khuyên nagelsmann tới tottenham
7907,3,newcastle bứt lên trên man utd
7908,3,hlv mai đức chung thời tiết khiến huỳnh như chưa thể bùng nổ
7909,3,man utd vào chung kết cup fa
7910,3,thủ môn u22 việt nam muốn giữ sạch lưới ở sea games <num>
7911,3,chủ tịch lđbđ malaysia tin đội nhà vô địch sea games
7912,3,guardiola muốn toàn thắng <num> trận cuối ngoại hạng anh
7913,3,tân hlv tottenham muốn hạ man utd ngày ra mắt
7914,3,runner hàn quốc chạy <num> km quanh việt nam
7915,3,tottenham tự làm khó trên đường đua top <num> ngoại hạng anh
7916,3,hlv nào có tỷ lệ thắng cao nhất lịch sử man utd
7917,3,juventus gặp sevilla ở bán kết europa league
7918,3,thanh nhã tiếc khi chương kiều vắng sea games
7919,3,klopp liverpool mùa này chỉ được nhớ đến vì thắng man utd <num>
7920,3,cờ ốc khác cờ vua thế nào
7921,3,juventus hụt hơi trong cuộc đua top <num>
7922,3,võ sĩ quyền anh đánh gãy hàm trọng tài khi chơi bóng đá
7923,3,hlv tuchel trách bayern vì lộ xích mích mane  sane
7924,3,arsenal  chelsea hy vọng mong manh
7925,3,hà tĩnh đè bẹp bình dương ở vleague
7926,3,việt nam lần đầu vào chung kết giải bóng chuyền clb châu á <num>
7927,3,hlv brazil gọi trận đấu với võ sĩ việt nam là sự gian lận tồi tệ
7928,3,vnexpress marathon giúp lan tỏa lối sống lành mạnh
7929,3,ancelotti man city lợi hại hơn nhiều với haaland
7930,3,arsenal trở lại đỉnh bảng ngoại hạng anh
7931,3,việt nam  malaysia khởi đầu suôn sẻ cho nữ vương sea games
7932,3,mane đấm vào mặt sane
7933,3,kawauchi lập kỷ lục chạy marathon hơn <num> lần sub220
7934,3,sane xin bayern nương tay với mane
7935,3,lampard được khuyên dùng ba hậu vệ trước real
7936,3,djokovic thắng nhọc trận ra quân monte carlo masters
7937,3,barca thua trận thứ ba tại la liga
7938,3,trận man city  arsenal được ví như bố đá với con
7939,3,bóng chuyền nữ việt nam mất trụ cột ở sea games <num>
7940,3,vì sao chevron championship <num> tăng đấu thủ
7941,3,chủ tịch chelsea vào phòng thay đồ mắng cầu thủ
7942,3,man utd giải mã thành công aston villa
7943,3,tottenham sa thải hlv
7944,3,các nhà vô địch cự ly <num> và <num> tại vnexpress marathon huế <num>
7945,3,liv golf manh nha làm giải nữ
7946,3,nottingham  man utd thời cơ trở lại top <num>
7947,3,campuchia miễn phí ăn ở cho các đoàn dự sea games <num>
7948,3,trung vệ u22 việt nam không e ngại thái lan
7949,3,điền kinh sea games <num> tính chuẩn olympic <num> nội dung
7950,3,bayern thua ngược ở bundesliga
7951,3,perez thắng verstappen tại grand prix azerbaijan
7952,3,milan cất toàn bộ đội hình chính ở serie a
7953,3,inter chiếm ưu thế ở tứ kết champions league
7954,3,ngọc lượng võ sĩ brazil không làm gì được tôi
7955,3,ten hag man utd lẽ ra phải thắng <num>
7956,3,việt nam thắng nhọc trận ra quân sea games
7957,3,bóng rổ <num> nữ việt nam vô địch đông nam á
7958,3,cuarơ mông cổ lần đầu nhất chặng ở giải xuyên việt
7959,3,jallet ronaldo bị căm ghét tại arab saudi
7960,3,barca ngắt mạch bất bại của atletico
7961,3,bale từ chối tái xuất ở clb hạng tư
7962,3,hlv vũ tiến thành trọng tài công tâm hơn trận hà nội
7963,3,nhiều lãnh đạo thừa thiên huế hoàn thành vnexpress marathon
7964,3,zhang zhizhen và cơ hội viết tiếp lịch sử cho quần vợt trung quốc
7965,3,cđv psg chửi messi là thằng khốn <num>
7966,3,chủ tịch ffc từ chức nếu campuchia bị loại ở sea games
7967,3,runner tử vong trên đường về nhà sau london marathon
7968,3,chàng trai vô gia cư nuôi mộng golf chuyên nghiệp mỹ
7969,3,lampard muốn chelsea học hỏi arsenal
7970,3,việt nam bất bại ở trận ra quân sea games bao nhiêu năm
7971,3,messi sẽ chia tay psg
7972,3,xavi man city xứng đáng ăn ba
7973,3,real madrid thua đậm bởi một cú poker
7974,3,brighton  man utd vượt qua nỗi đau
7975,3,tiền vệ u22 việt nam vào sea games mới biết đội đá thế nào
7976,3,djokovic bị loại ở tứ kết giải atp <num>
7977,3,cầu thủ nào lập poker trước real ở champions league
7978,3,hlv u22 lào mong gây bất ngờ ở bảng b
7979,3,kipchoge và vinh quang còn thiếu ở boston marathon
7980,3,guardiola haaland  alvarez là vũ khí đáng kinh ngạc
7981,3,việt nam lần đầu có golfer vô địch faldo series châu á
7982,3,huế vệ sinh nâng cấp nhiều tuyến đường trước thềm vnexpress marathon
7983,3,thái lan đặt mục tiêu cao gấp đôi việt nam ở sea games <num>
7984,3,u22 việt nam tập buổi đầu tại campuchia
7985,3,nepomniachtchi lại dẫn đinh ở chung kết thế giới
7986,3,cđv man utd dọa đánh ten hag nếu giữ de gea
7987,3,cầu thủ u19 đà nẵng bị cấm <num> trận vì đạp đầu đối thủ
7988,3,man city chiếm đỉnh bảng ngoại hạng anh
7989,3,cđv hải phòng lại đốt pháo sáng trên sân hàng đẫy
7990,3,u22 việt nam thoải mái trước trận ra quân sea games <num>
7991,3,ac milan  napoli trả món nợ đầu tháng
7992,3,trợ lý hlv bình dương trách trọng tài
7993,3,juventus nắm lợi thế ở europa league
7994,3,messi mbappe giúp psg thắng đội cuối bảng
7995,3,nepomniachtchi và đinh rượt đuổi ở chung kết thế giới
7996,3,hlv tottenham tiếc vì không thắng man utd
7997,3,vnexpress marathon huế <num> tăng số lượng giải thưởng
7998,3,nagelsmann rút khỏi cuộc đua làm hlv chelsea
7999,3,cỗ máy đánh cờ mạnh nhất có elo bao nhiêu
8000,3,real madrid vô địch champions league bao nhiêu lần
8001,3,dương hằng  nữ pacer trẻ nhất lịch sử vnexpress marathon
8002,3,messi đàm phán đến saudi league
8003,3,robben chạy marathon sub3
8004,3,tiền đạo u22 việt nam muốn ghi bàn qua mọi trận ở sea games <num>
8005,3,real madrid sống lại hy vọng vô địch la liga
8006,3,tiền vệ u22 thái lan chúng tôi có thể đánh bại mọi đối thủ
8007,3,man city có khả năng vô địch cao gấp ba arsenal
8008,3,trọng tài mma không phục án phạt sau trận oliveira  ngọc lượng
8009,3,aerobic việt nam giành hc vàng cup thế giới
8010,3,hasselbaink về nhì ngoại hạng anh sẽ là thảm họa với arsenal
8011,3,man utd thua thảm ở tứ kết europa league
8012,3,hlv polking ở lại thái lan
8013,3,inter hạ juventus để vào chung kết cup italy
8014,3,khoảnh khắc đáng yêu của trẻ ở kun marathon huế
8015,3,kane được gợi ý đến newcastle thay vì man utd
8016,3,man utd hoá giải dớp thua luân lưu thế nào
8017,3,ten hag man utd cần tiền đạo biết ghi bàn
8018,3,chevron championship <num> có bể bơi mới cho tân vô địch
8019,3,barca đề nghị trả messi <num> triệu usd mỗi mùa
8020,3,scholes thất bại của man utd là nỗi ô nhục
8021,3,golfer zimbabwe vô địch international series vietnam
8022,3,u22 việt nam được yêu cầu vào bóng quyết liệt
8023,3,phù thuỷ efren reyes dự sea games ở tuổi <num>
8024,3,đàn em kipchoge chạy marathon nhanh nhì thế giới
8025,3,napoli lỡ cơ hội vô địch serie a sớm sáu vòng
8026,3,inter đấu milan ở bán kết champions league
8027,3,madam pang hy sinh lợi ích clb vì u22 thái lan
8028,3,hlv arteta arsenal cần chiến thắng trước man city
8029,3,djokovic thắng nhọc đối thủ <num> tuổi
8030,3,man city loại bayern khỏi champions league
8031,3,bốn runner việt chạy sub3 tại boston marathon
8032,3,nước thí hậu xuất sắc giúp trường sơn hạ nakamura
8033,3,việt nam  lào cần nhiều hơn một chiến thắng cho sea games <num>
8034,3,hlv thái lan trận thắng singapore chưa hoàn hảo
8035,3,cuarơ minh thiện độc diễn thắng chặng <num> giải xuyên việt
8036,3,alcaraz hay thứ tư lịch sử ở tuổi teen
8037,3,nhà vô địch brazil ngỡ ngàng khi thua ở mma việt nam
8038,3,chuyên gia đoàn minh xương không nên bi quan về u22 việt nam
8039,3,newcastle thua đậm aston villa ở ngoại hạng anh
8040,3,hà nội fc kháng cáo án phạt văn quyết
8041,3,inter  benfica chờ derby milan ở champions league
8042,3,tuchel trận thua đậm man city rất vui
8043,3,ấn tượng vnexpress marathon huế qua ống kính flycam
8044,3,jordan spieth phát bóng bên súng thần công
8045,3,man city không thể mừng chiến thắng bayern vì quá mệt
8046,3,us open <num> ghi nhận lượng golfer kỷ lục đánh từ vòng loại
8047,3,xuất hiện bằng chứng ủng hộ dani alves
8048,3,tuchel điểm trôi khỏi tay bayern như cát
8049,3,làn gió mới từ đắk lắk tại giải quần vợt đồng đội quốc gia
8050,3,runner kenya vô địch boston marathon hai lần liên tiếp
8051,3,hlv sevilla chúng tôi đã không cho man utd thoải mái chơi bóng
8052,3,medvedev đấu zverev ở vòng ba monte carlo masters
8053,3,west ham  arsenal vượt qua áp lực
8054,3,quảng ngãi sẵn sàng cho giải marathon lớn đầu tiên
8055,3,djokovic nadal rút lui là cơ hội cho chúng tôi ở monte carlo
8056,3,cách nạp muối khi chạy dài
8057,3,vì sao campuchia miễn phí ăn ở cho các đoàn sea games
8058,3,huỳnh như muốn giành vua phá lưới sea games <num>
8059,3,anh minh giữ đỉnh bảng vòng đầu faldo series châu á
8060,3,klopp hè này liverpool phải khác
8061,3,tiền vệ malaysia thắng lào giờ không dễ
8062,3,u22 indonesia không có lực lượng tốt nhất ở sea games <num>
8063,3,man utd lên thứ ba ngoại hạng anh
8064,3,hlv ancelotti xin lỗi sau trận thua của real
8065,3,hlv arteta arsenal không chịu áp lực vô địch
8066,3,campuchia gây tranh cãi ngày đầu thi sea games
8067,3,rashford giải cứu đồng nghiệp nữ ở hộp đêm
8068,3,runner <num> tuổi tiệm cận sub4 ở lần đầu chạy marathon tại vm huế
8069,3,liverpool có thể bị trừ điểm bởi phát biểu của klopp
8070,3,drogba chê ông chủ mới của chelsea thiếu khôn ngoan
8071,3,chủ tịch chelsea bị đổ lỗi cho trận thua real
8072,3,u22 thái lan được thưởng lớn nếu giành sea games
8073,3,barca huy động được <num> tỷ usd
8074,3,nguyễn văn lai cùng con dự vnexpress marathon huế
8075,3,hơn <num> runner đổ bộ huế bằng tàu hoả
8076,3,đinh đuổi kịp nepomniachtchi ở chung kết thế giới
8077,3,hlv troussier tiếc vì việt nam không thắng đậm hơn <num>
8078,3,chelsea thua trận thứ ba liên tiếp
8079,3,guardiola muốn vô địch champions league phải đánh bại real
8080,3,djokovic sẵn sàng cho srpska mở rộng
8081,3,mcilroy mất thưởng thi đua vì bỏ giải
8082,3,barca cách chức vô địch la liga <num> trận thắng
8083,3,haaland lập kỷ lục anh
8084,3,hlv troussier loại ba cầu thủ trước trận ra quân sea games <num>
8085,7,thủ tướng tập trung nhân lực cho công nghệ chip vi mạch là hướng đi đúng
8086,7,phát hiện loài tỏi rừng mới ở việt nam
8087,7,ba độc giả trúng thưởng tuần <num> bình chọn chung kết sáng kiến khoa học
8088,7,hang động chứa đầy pha lê
8089,7,nuôi bọ diệt lục bình
8090,7,hút nước ở độ sâu <num> m làm mát tòa nhà thay điều hòa
8091,7,nạn nhân đầu tiên của bức xạ
8092,7,florida không thể xóa sổ trăn miến điện
8093,7,nhà khoa học trẻ có cơ hội nhận <num> usd giải thưởng của apec
8094,7,bí ẩn hồ nước chứa hơn <num> bộ xương người trên dãy himalaya
8095,7,sư tử núi tạo bẫy thu hút con mồi
8096,7,<num> độc giả trúng thưởng tuần đầu bình chọn sáng kiến khoa học <num>
8097,7,trung quốc phát triển xe gấp chạy trên mặt trăng
8098,7,ý tưởng làm mưa sao băng nhân tạo
8099,7,siêu lợn lan khắp canada
8100,7,phát hiện hai hố đen gần trái đất nhất
8101,7,sinh viên nghiên cứu công nghệ nhận biết thuốc nhuộm trong thực phẩm
8102,7,rủi ro mất an toàn thông tin khi dùng chatgpt
8103,7,spacex sẽ làm gì sau khi tàu starship phát nổ
8104,7,thụy điển sắp tiêu diệt hàng trăm con linh miêu
8105,7,đường cao tốc sạc điện đầu tiên trên thế giới
8106,7,triệt sản muỗi bằng cách vô hiệu hóa tinh trùng
8107,7,vật liệu siêu dẫn giúp đẩy xe ở tốc độ gần <num> kmh
8108,7,trung quốc đứng đầu thế giới về xây tổ máy điện hạt nhân
8109,7,tàu spacex đưa <num> phi hành gia đáp xuống biển
8110,7,vua sư tử bị đồng loại cắn chết
8111,7,phó giáo sư việt làm hệ thống sạc không dây cho ôtô điện
8112,7,vì sao cầy mangut giết được rắn hổ mang kịch độc
8113,7,lý do não người biến thành thủy tinh sau thảm họa núi lửa
8114,7,khu công nghệ cao hòa lạc sẽ bàn giao về hà nội
8115,7,trưng bày xe bay lớn nhất trung quốc
8116,7,loài vật nhầy nhụa nhất thế giới
8117,7,nhà vật lý thiên tài biến mất bí ẩn
8118,7,cá voi sát thủ được trả tự do sau <num> năm giam cầm
8119,7,xe bay phản lực tốc độ <num> kmh
8120,7,nasa công bố bản đồ nước trên mặt trăng
8121,7,ảnh chụp hiếm hé lộ cách cột thu lôi kết nối với sét
8122,7,máy tính lượng tử đầu tiên trên thế giới chuyên về y tế
8123,7,công ty mỹ muốn xây hàng loạt trạm xăng trên vũ trụ
8124,7,phát hiện hố đen lớn gấp <num> tỷ lần khối lượng mặt trời
8125,7,thợ điện chế máy lột vỏ dừa khô
8126,7,thuyền tuần tra không người lái chạy bằng điện mặt trời
8127,7,đá nhựa hình thành trên hòn đảo ngoài khơi
8128,7,khối gỗ chết lớn nhất thế giới tích tụ gần bắc cực
8129,7,việt nam tạo ra giống cà chua hàm lượng axit amin tăng gấp <num> lần
8130,7,quá trình phục hồi nhà thờ đức bà paris sau hỏa hoạn
8131,7,những chiếc tàu ngầm lớn nhất thế giới
8132,7,tòa nhà nghiên cứu mới ở châu nam cực xây dựng thế nào
8133,7,kỳ quan đấu trường la mã <num> năm được xây như thế nào
8134,7,ảnh chụp chưa từng có về tinh vân con cua
8135,7,ý tưởng tạo biển giữa sa mạc sahara
8136,7,nokia công bố kế hoạch đưa internet <num> lên mặt trăng
8137,7,tp hcm xây dựng vùng nông nghiệp đô thị
8138,7,bạch tuộc có bao nhiêu trái tim
8139,7,thước phim đầu tiên hé lộ tảng băng trôi rộng <num> km2
8140,7,thảm họa có thể từng đẩy con người tới bờ vực tuyệt chủng
8141,7,máy bay hydro lớn nhất thế giới bay thử thành công
8142,7,thuyền buồm nguyên vẹn từ thế kỷ <num> dưới đáy hồ
8143,7,loài cáo chạy nhanh nhất
8144,7,startup mỹ thử nghiệm ôtô bay <num> kmh
8145,7,phà điện chở khách tự động đầu tiên trên thế giới
8146,7,lý do dãy andes trở nên đồ sộ
8147,7,biến container thành vườn nhà kính thông minh
8148,7,tia vũ trụ hé lộ phòng chôn cất ẩn dưới lòng đất
8149,7,spacex phóng vệ tinh <num> đầu tiên
8150,7,biến bã cà phê thành dầu đường sinh học
8151,7,đề xuất xây dựng dữ liệu bộ gene người tp hcm
8152,7,núi lửa nga phun trào tạo cột tro bụi cao <num> km
8153,7,tàu quỹ đạo sao hỏa già nhất của nasa chưa cạn nhiên liệu
8154,7,khai quật mộ cổ nhà minh chứa đầy tranh tường
8155,7,hồ nước màu đỏ máu biến mọi động vật thành đá
8156,7,lý do trồng hoa hướng dương sau thảm họa hạt nhân
8157,7,sự sống bí ẩn trong khói núi lửa dưới biển sâu
8158,7,nhà máy nhiệt điện mặt trời máng cong lớn nhất trung quốc
8159,7,<num> thùng thuốc trừ sâu chưa phân hủy dưới đáy biển
8160,7,sản xuất điện sạch từ không khí
8161,7,nguy cơ lỡ hẹn nhân giống rùa hoàn kiếm
8162,7,quái thú tiền sử có răng nanh kéo dài tới đỉnh đầu
8163,7,cá mập trắng mang sẹo sau khi thoát khỏi sát thủ hàng loạt
8164,7,máy tính lượng tử đầu tiên của nhật bản online
8165,7,lượng nước biển dâng một năm bằng <num> triệu bể bơi
8166,7,máy bay cá nhân tốc độ <num> kmh
8167,7,phát hiện <num> đầu cừu ướp xác trong đền thờ ai cập
8168,7,cá sấu nước mặn có lực cắn mạnh nhất thế giới
8169,7,hàng loạt nước châu á hứng chịu nắng nóng kỷ lục
8170,7,lắp ráp tên lửa đưa con người trở lại mặt trăng
8171,7,thụy điển phát triển turbine gỗ giúp giảm <num> khí thải
8172,7,trung quốc thành lập chuỗi ngân hàng hạt giống
8173,7,bão vũ trụ có thể làm nhiễu tín hiệu tàu hỏa
8174,7,tàu vũ trụ hoạt động lâu nhất lịch sử kéo dài nhiệm vụ
8175,7,sinh viên đua ôtô mô hình tự chế
8176,7,xe buýt tự lái đầu tiên trên thế giới
8177,7,lửng đào hang khiến hà lan phải ngừng chạy tàu
8178,7,tp hcm vận hành trung tâm đào tạo điện tử quốc tế
8179,7,giãn cơ khiến cơ bắp thay đổi như thế nào
8180,7,trung quốc trồng hơn <num> km2 cây hắc mai biển chắn bão cát
8181,7,hổ mang nam phi nuốt chửng rắn
8182,7,fpt complex được công nhận khu công nghệ thông tin tập trung
8183,7,trứng khủng long <num> triệu năm chứa đá mã não
8184,7,tàu châu âu chụp ảnh selfie đầu tiên ngoài vũ trụ
8185,7,thuyền điện siêu nhẹ bằng sợi carbon
8186,7,những tác hại khi thức quá lâu
8187,7,xác ướp <num> năm của công chúa utok bị ung thư
8188,7,bão freddy có thể lập kỷ lục kéo dài nhất trong lịch sử
8189,7,lá nhân tạo sản xuất điện từ mưa
8190,7,ngựa thay đổi lịch sử thế giới như thế nào
8191,7,tàu đệm từ treo lơ lửng trên cao
8192,7,trung tâm dữ liệu thương mại dưới biển đầu tiên trên thế giới
8193,7,trăn miến điện xâm hại đẻ <num> quả trứng
8194,7,ảnh chụp quái vật xanh bên trong siêu tân tinh
8195,7,hơn <num> công nghệ tham gia triển lãm quốc tế về phân tích thí nghiệm
8196,7,hình ảnh mới từ nhà máy hạt nhân fukushima gây lo ngại
8197,7,vùng đất trung quốc có trữ lượng vàng khổng lồ
8198,7,sự thật về vua chuột
8199,7,bắt đầu bình chọn vòng chung kết sáng kiến khoa học <num>
8200,7,tàu chở khách dài nhất thế giới
8201,7,con người cần bao lâu để xâm chiếm hành tinh khác
8202,7,chiếc váy lụa tồn tại <num> thế kỷ dưới đáy biển
8203,7,khối cầu kỳ lạ trong trầm tích đá <num> tỷ năm
8204,7,bí ẩn xác ướp <num> năm tuổi trên dãy alps
8205,7,dự án siêu pin có thể cấp điện cho <num> hộ gia đình
8206,7,phát hiện arn và vitamin b3 trong tiểu hành tinh gần trái đất
8207,7,robot hình người nhanh nhất thế giới
8208,7,lần đầu tiên ghi hình cá mập miệng to bơi theo cặp
8209,7,cách bố trí đội quân đất nung trong mộ tần thủy hoàng
8210,7,concept sân bay dành cho taxi bay ở dubai
8211,7,lòng đỏ trứng dùng pha màu trong kiệt tác của da vinci
8212,7,vật thể sáng gấp <num> triệu lần mặt trời
8213,7,long an chi <num> tỷ đồng nghiên cứu máy vớt lục bình
8214,7,thiên thạch lóng lánh như vàng ròng
8215,7,mặt trời nhân tạo trung quốc lập kỷ lục mới
8216,7,điều gì xảy ra nếu con người mất xúc giác
8217,7,quá trình tiến hóa của tàu starship
8218,7,bão bụi ở trung quốc biến mặt trời thành màu xanh
8219,7,đến <num> dữ liệu của tp hcm được quản lý tập trung <num>
8220,7,ngân hàng hạt giống lớn nhất thế giới
8221,7,trung quốc phát triển máy bay cánh sát đất
8222,7,tàu vũ trụ đẩy bằng chùm đạn tốc độ <num> kmh
8223,7,cây bạch đàn có thể hút vàng lên lá
8224,7,<num> gian hàng giới thiệu công nghệ ứng dụng cho thành phố thông minh
8225,7,tiêm vaccine cho hổ
8226,7,trận lũ lụt thảm khốc làm thay đổi hình dạng châu âu
8227,7,động vật có thể lớn tới đâu
8228,7,điều kiện để nhiều doanh nghiệp giải mã công nghệ
8229,7,việt nam có thuốc y học cổ truyền đầu tiên điều trị covid19
8230,7,sắp diễn ra nhật thực lai hiếm gặp
8231,7,nguồn gốc của oxy trên trái đất
8232,7,cấy gene chống bức xạ của gấu nước vào tế bào người
8233,7,kim loại đắt giá gấp <num> lần vàng
8234,7,giải mã bức tượng người lạ ôm pharaoh ai cập
8235,7,cơ sở in <num> mô phỏng sao hỏa
8236,7,cây đại thụ cổ xưa nhất thế giới
8237,7,tháp đá nghìn tấn <num> năm chưa từng được dựng lên
8238,7,cầu đi bộ có thể lăn tròn để nhường đường cho tàu thuyền
8239,7,viên kim cương kép hiếm gặp
8240,7,khi nào trái đất sẽ mất mặt trăng
8241,7,tòa nhà biểu tượng cho xây dựng bền vững
8242,7,xác ướp mọc nấm có thể lây sang người
